RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
"1,675.00","15,675,896.00",Gough,680.00,Germany,Female,42.00,7.00,"105,722.69",1.00,1.00,1.00,"90,558.24",1.00
"1,676.00","15,658,459.00",Bates,784.00,Spain,Male,33.00,10.00,0.00,2.00,1.00,0.00,"162,022.47",0.00
"1,677.00","15,658,057.00",Padovesi,812.00,Spain,Female,44.00,8.00,0.00,3.00,1.00,0.00,"66,926.83",1.00
"1,678.00","15,801,767.00",Yin,784.00,Spain,Female,40.00,8.00,0.00,2.00,1.00,0.00,"108,891.30",0.00
"1,679.00","15,569,178.00",Kharlamov,570.00,France,Female,18.00,4.00,"82,767.42",1.00,1.00,0.00,"71,811.90",0.00
"1,680.00","15,731,478.00",Nicholls,712.00,France,Female,42.00,1.00,"87,842.98",1.00,0.00,0.00,"92,223.59",0.00
"1,681.00","15,811,236.00",Burns,705.00,Spain,Male,39.00,6.00,"133,261.13",1.00,1.00,1.00,"78,065.90",0.00
"1,682.00","15,746,749.00",Fleming,681.00,Spain,Female,32.00,3.00,0.00,2.00,1.00,1.00,"59,679.90",0.00
"1,683.00","15,662,758.00",Watson,620.00,France,Male,41.00,0.00,"97,925.11",1.00,1.00,0.00,"85,000.32",0.00
"1,684.00","15,709,387.00",Obiajulu,711.00,France,Male,52.00,5.00,0.00,1.00,1.00,1.00,"159,808.95",0.00
"1,685.00","15,572,093.00",Han,613.00,France,Female,24.00,7.00,"140,453.91",1.00,1.00,0.00,"129,001.30",0.00
"1,686.00","15,713,826.00",Ferguson,613.00,Germany,Female,20.00,0.00,"117,356.19",1.00,0.00,0.00,"113,557.70",1.00
"1,687.00","15,570,205.00",Tao,682.00,Spain,Male,36.00,5.00,0.00,2.00,1.00,1.00,"147,758.51",0.00
"1,688.00","15,589,348.00",Le Grand,850.00,Spain,Male,37.00,4.00,"137,204.77",1.00,1.00,1.00,"28,865.59",0.00
"1,689.00","15,804,610.00",Valdez,601.00,France,Female,41.00,1.00,0.00,2.00,0.00,1.00,"160,607.06",0.00
"1,690.00","15,700,854.00",Cunningham,595.00,Spain,Male,35.00,8.00,0.00,1.00,1.00,0.00,"100,015.79",1.00
"1,691.00","15,758,836.00",Godfrey,675.00,Spain,Male,36.00,3.00,"54,098.18",2.00,0.00,1.00,"54,478.52",0.00
"1,692.00","15,772,933.00",Mai,591.00,Spain,Male,31.00,8.00,0.00,1.00,1.00,1.00,"141,677.33",0.00
"1,693.00","15,809,006.00",Walker,602.00,France,Male,23.00,7.00,"113,758.48",2.00,0.00,0.00,"84,077.60",0.00
"1,694.00","15,689,612.00",Pirozzi,554.00,Spain,Female,34.00,8.00,0.00,1.00,0.00,1.00,"106,981.03",0.00
"1,695.00","15,744,614.00",Feng,541.00,France,Male,37.00,9.00,"118,636.92",1.00,1.00,1.00,"73,551.44",0.00
"1,696.00","15,704,250.00",Akabueze,506.00,France,Male,34.00,7.00,0.00,2.00,0.00,0.00,"115,842.10",0.00
"1,697.00","15,700,255.00",Robson,814.00,Germany,Male,44.00,8.00,"95,488.82",2.00,0.00,0.00,"107,013.59",0.00
"1,698.00","15,669,410.00",Yevdokimova,683.00,France,Male,30.00,8.00,"110,829.52",2.00,0.00,0.00,"24,938.84",0.00
"1,699.00","15,807,595.00",Ijendu,485.00,Germany,Male,51.00,7.00,"144,244.59",2.00,1.00,0.00,"51,113.14",0.00
"1,700.00","15,664,523.00",Colombo,696.00,Germany,Female,31.00,8.00,"122,021.92",2.00,1.00,0.00,"33,828.64",0.00
"1,701.00","15,642,833.00",Akubundu,608.00,France,Female,30.00,8.00,0.00,2.00,1.00,0.00,"128,875.86",0.00
"1,702.00","15,605,279.00",Francis,792.00,France,Male,50.00,9.00,0.00,4.00,1.00,1.00,"194,700.81",1.00
"1,703.00","15,713,644.00",Marshall,686.00,Spain,Male,22.00,5.00,0.00,2.00,1.00,0.00,"158,974.45",0.00
"1,704.00","15,750,466.00",Rhodes,790.00,Germany,Male,42.00,1.00,"85,839.62",1.00,1.00,0.00,"198,182.73",0.00
"1,705.00","15,739,054.00",Y?,654.00,France,Female,29.00,4.00,"96,974.97",1.00,0.00,1.00,"141,404.07",0.00
"1,706.00","15,612,771.00",Bell,452.00,France,Male,35.00,4.00,"148,172.44",1.00,1.00,1.00,"4,175.68",0.00
"1,707.00","15,788,483.00",Kerr,719.00,Spain,Male,38.00,0.00,0.00,1.00,1.00,0.00,"126,876.47",0.00
"1,708.00","15,732,832.00",Jideofor,707.00,France,Female,40.00,5.00,0.00,2.00,1.00,0.00,"41,052.82",0.00
"1,709.00","15,772,892.00",Robertson,699.00,France,Female,49.00,2.00,0.00,1.00,0.00,0.00,"105,760.01",0.00
"1,710.00","15,713,843.00",Kao,850.00,Spain,Male,30.00,2.00,0.00,2.00,0.00,1.00,"27,937.12",0.00
"1,711.00","15,567,993.00",Palmer,828.00,Spain,Male,28.00,8.00,"134,766.85",1.00,1.00,0.00,"79,355.87",0.00
"1,712.00","15,617,603.00",Mackay,850.00,Germany,Male,30.00,5.00,"123,210.56",2.00,1.00,1.00,"102,180.27",0.00
"1,713.00","15,744,983.00",Burgmann,712.00,Spain,Male,47.00,1.00,"139,887.01",1.00,1.00,1.00,"95,719.73",0.00
"1,714.00","15,630,419.00",Davis,634.00,France,Male,44.00,9.00,"149,961.11",1.00,1.00,0.00,"57,121.51",0.00
"1,715.00","15,738,828.00",Milano,730.00,Germany,Male,45.00,6.00,"152,880.97",1.00,0.00,0.00,"162,478.11",0.00
"1,716.00","15,778,025.00",Dellucci,685.00,Germany,Male,43.00,9.00,"108,589.47",2.00,0.00,1.00,"194,808.51",0.00
"1,717.00","15,799,479.00",Coles,809.00,Spain,Male,33.00,9.00,0.00,1.00,1.00,1.00,"124,045.65",0.00
"1,718.00","15,684,269.00",Gray,707.00,Spain,Female,35.00,3.00,"56,674.48",1.00,1.00,0.00,"17,987.40",1.00
"1,719.00","15,762,745.00",Macvitie,648.00,Spain,Male,32.00,8.00,0.00,1.00,1.00,0.00,"133,653.38",0.00
"1,720.00","15,746,970.00",Townsend,760.00,Spain,Female,57.00,1.00,0.00,2.00,1.00,1.00,"25,101.17",0.00
"1,721.00","15,725,024.00",Pope,805.00,Germany,Female,33.00,3.00,"105,663.56",2.00,0.00,1.00,"33,330.89",0.00
"1,722.00","15,592,116.00",Jensen,585.00,France,Female,39.00,7.00,0.00,2.00,1.00,0.00,"2,401.26",0.00
"1,723.00","15,624,391.00",Thomson,595.00,Spain,Female,30.00,5.00,"100,683.54",1.00,1.00,1.00,"178,361.04",0.00
"1,724.00","15,567,422.00",Chiazagomekpele,630.00,France,Male,42.00,6.00,0.00,2.00,1.00,0.00,"162,697.93",0.00
"1,725.00","15,612,627.00",Ozuluonye,627.00,Germany,Male,29.00,5.00,"139,541.58",2.00,1.00,0.00,"80,607.33",0.00
"1,726.00","15,574,879.00",Wright,631.00,Germany,Female,37.00,2.00,"121,801.72",2.00,0.00,1.00,"23,146.62",0.00
"1,727.00","15,745,107.00",Lung,776.00,Germany,Male,38.00,5.00,"112,281.70",1.00,0.00,1.00,"89,893.60",0.00
"1,728.00","15,734,491.00",Lombardo,676.00,Spain,Female,36.00,4.00,0.00,2.00,1.00,1.00,"3,173.31",0.00
"1,729.00","15,675,320.00",Leonard,758.00,Spain,Female,40.00,5.00,"93,499.82",2.00,0.00,0.00,"123,218.81",0.00
"1,730.00","15,643,824.00",Johnston,637.00,France,Male,33.00,0.00,"132,255.99",2.00,0.00,1.00,"74,588.41",0.00
"1,731.00","15,643,438.00",P'eng,850.00,France,Male,20.00,7.00,0.00,2.00,1.00,0.00,"31,288.77",0.00
"1,732.00","15,721,730.00",Amechi,601.00,Spain,Female,44.00,4.00,0.00,2.00,1.00,0.00,"58,561.31",0.00
"1,733.00","15,680,727.00",Fang,735.00,France,Male,49.00,5.00,"121,973.28",1.00,1.00,0.00,"148,804.36",0.00
"1,734.00","15,752,508.00",Docherty,614.00,Germany,Male,32.00,7.00,"99,462.80",2.00,1.00,1.00,"51,117.06",0.00
"1,735.00","15,808,846.00",Horton,672.00,Germany,Female,21.00,3.00,"165,878.76",2.00,1.00,1.00,"164,537.17",0.00
"1,736.00","15,727,251.00",Vincent,642.00,France,Male,30.00,8.00,"117,494.27",1.00,0.00,0.00,"61,977.82",0.00
"1,737.00","15,663,489.00",Onio,633.00,Germany,Female,29.00,0.00,"138,577.34",1.00,1.00,0.00,"193,362.99",0.00
"1,738.00","15,683,677.00",Schiavone,769.00,Spain,Male,39.00,9.00,0.00,1.00,1.00,1.00,"47,722.79",0.00
"1,739.00","15,596,414.00",Chandler,796.00,Spain,Male,41.00,8.00,"107,525.07",1.00,1.00,0.00,"18,510.41",0.00
"1,740.00","15,730,639.00",Fiorentino,715.00,France,Male,23.00,7.00,"139,224.92",2.00,1.00,0.00,"65,057.71",0.00
"1,741.00","15,672,132.00",Butusov,695.00,France,Female,42.00,7.00,"121,453.63",1.00,0.00,0.00,"46,374.64",0.00
"1,742.00","15,742,638.00",Wang,747.00,France,Female,25.00,4.00,0.00,2.00,0.00,1.00,"42,039.67",0.00
"1,743.00","15,578,603.00",Alexeieva,584.00,Germany,Female,54.00,1.00,"77,354.37",1.00,0.00,0.00,"138,192.98",1.00
"1,744.00","15,726,088.00",Vinogradova,476.00,France,Male,40.00,6.00,0.00,1.00,1.00,1.00,"22,735.45",0.00
"1,745.00","15,682,533.00",Hughes,850.00,France,Female,39.00,7.00,"79,259.99",1.00,0.00,1.00,"186,910.74",0.00
"1,746.00","15,772,995.00",Ts'ao,529.00,France,Male,30.00,2.00,"116,295.29",1.00,1.00,0.00,"75,285.47",0.00
"1,747.00","15,765,694.00",Bage,584.00,Spain,Female,59.00,1.00,0.00,1.00,0.00,1.00,"130,260.11",1.00
"1,748.00","15,659,486.00",Yudina,586.00,Germany,Male,34.00,9.00,"74,309.81",1.00,1.00,0.00,"15,034.93",0.00
"1,749.00","15,568,963.00",Naquin,674.00,Germany,Male,34.00,2.00,"152,797.90",1.00,1.00,0.00,"175,709.40",1.00
"1,750.00","15,703,820.00",Endrizzi,552.00,France,Male,42.00,9.00,"133,701.07",2.00,1.00,0.00,"101,069.71",1.00
"1,751.00","15,569,410.00",Tang,601.00,Germany,Female,33.00,7.00,"114,430.18",2.00,1.00,1.00,"153,012.13",0.00
"1,752.00","15,632,256.00",Schroeder,541.00,France,Male,29.00,7.00,"127,504.57",1.00,0.00,0.00,"86,173.92",0.00
"1,753.00","15,724,466.00",Swearingen,744.00,Germany,Female,41.00,2.00,"84,113.41",1.00,1.00,0.00,"197,548.63",0.00
"1,754.00","15,777,639.00",McGregor,595.00,Spain,Female,23.00,10.00,"101,126.66",2.00,0.00,0.00,"37,042.80",0.00
"1,755.00","15,802,501.00",Onyeorulu,724.00,Germany,Male,33.00,5.00,"103,564.83",2.00,1.00,0.00,"121,085.72",0.00
"1,756.00","15,778,410.00",Clarke,533.00,Spain,Female,52.00,7.00,0.00,1.00,0.00,1.00,"194,113.99",1.00
"1,757.00","15,670,702.00",Smith,618.00,France,Male,37.00,2.00,"168,178.21",2.00,0.00,1.00,"101,273.23",0.00
"1,758.00","15,704,763.00",Kozlova,523.00,Germany,Female,39.00,1.00,"143,903.11",1.00,1.00,1.00,"118,711.75",1.00
"1,759.00","15,645,544.00",Nekrasov,642.00,Germany,Female,30.00,5.00,"129,753.69",1.00,1.00,0.00,582.53,0.00
"1,760.00","15,757,646.00",Olague,584.00,France,Male,35.00,9.00,0.00,2.00,1.00,0.00,"192,381.21",0.00
"1,761.00","15,701,121.00",Holt,521.00,France,Male,38.00,5.00,"110,641.18",1.00,0.00,1.00,"136,507.69",1.00
"1,762.00","15,796,313.00",Olsen,662.00,France,Female,36.00,4.00,"166,909.20",2.00,1.00,0.00,"138,871.12",1.00
"1,763.00","15,815,660.00",Mazzi,758.00,France,Female,34.00,1.00,"154,139.45",1.00,1.00,1.00,"60,728.89",0.00
"1,764.00","15,602,844.00",Niu,717.00,France,Male,38.00,7.00,"97,459.06",1.00,0.00,0.00,"189,175.71",0.00
"1,765.00","15,636,238.00",Graham,611.00,France,Male,40.00,1.00,0.00,2.00,1.00,1.00,"102,547.56",0.00
"1,766.00","15,770,101.00",Millar,766.00,Germany,Male,43.00,6.00,"112,088.04",2.00,1.00,1.00,"36,706.56",0.00
"1,767.00","15,645,543.00",Bell,636.00,France,Female,34.00,3.00,0.00,2.00,1.00,1.00,"44,756.25",0.00
"1,768.00","15,596,397.00",Kelly,814.00,France,Female,48.00,7.00,0.00,2.00,1.00,1.00,"132,870.15",0.00
"1,769.00","15,770,525.00",T'an,760.00,Spain,Male,28.00,1.00,"141,038.57",2.00,0.00,0.00,"16,287.38",0.00
"1,770.00","15,684,267.00",Davila,607.00,Germany,Male,39.00,2.00,"84,468.67",2.00,1.00,1.00,"121,945.42",0.00
"1,771.00","15,689,980.00",Willis,725.00,Spain,Female,36.00,4.00,"118,520.26",1.00,0.00,0.00,"131,173.90",1.00
"1,772.00","15,633,260.00",Dumetochukwu,600.00,France,Male,37.00,1.00,"142,663.46",1.00,0.00,1.00,"88,669.89",0.00
"1,773.00","15,756,471.00",Giles,656.00,Germany,Male,27.00,4.00,"118,627.16",2.00,1.00,1.00,"160,835.30",0.00
"1,774.00","15,721,303.00",O'Meara,640.00,Spain,Male,34.00,1.00,"137,523.02",1.00,0.00,0.00,"24,761.36",0.00
"1,775.00","15,802,256.00",Yao,439.00,France,Male,28.00,7.00,"110,976.23",2.00,1.00,0.00,"138,526.96",0.00
"1,776.00","15,725,664.00",Wallace,549.00,France,Female,38.00,8.00,"107,283.40",1.00,0.00,0.00,"157,442.75",0.00
"1,777.00","15,674,851.00",T'ien,622.00,France,Male,38.00,5.00,0.00,2.00,0.00,0.00,"105,295.77",0.00
"1,778.00","15,701,946.00",Ndubueze,715.00,France,Male,34.00,4.00,"124,314.45",1.00,0.00,0.00,"97,782.92",0.00
"1,779.00","15,748,947.00",Chukwuraenye,657.00,France,Female,41.00,5.00,"95,858.37",1.00,1.00,1.00,"68,255.88",0.00
"1,780.00","15,673,342.00",K'ung,703.00,France,Male,36.00,2.00,0.00,2.00,1.00,0.00,"108,790.95",0.00
"1,781.00","15,601,008.00",Stevenson,802.00,France,Male,33.00,8.00,0.00,2.00,1.00,0.00,"143,706.18",0.00
"1,782.00","15,771,636.00",Marshall,793.00,Spain,Female,36.00,0.00,0.00,1.00,0.00,0.00,"148,993.47",0.00
"1,783.00","15,642,002.00",Hayward,554.00,France,Female,35.00,6.00,"117,707.18",2.00,0.00,0.00,"95,277.15",1.00
"1,784.00","15,693,381.00",Tipton,533.00,Spain,Male,38.00,1.00,"135,289.33",2.00,0.00,1.00,"152,956.33",0.00
"1,785.00","15,607,691.00",Gibson,658.00,France,Male,36.00,8.00,"174,060.46",1.00,1.00,1.00,"94,925.62",0.00
"1,786.00","15,589,380.00",Fraser,713.00,Germany,Male,40.00,3.00,"114,446.84",2.00,1.00,1.00,"87,308.18",0.00
"1,787.00","15,603,846.00",Fang,711.00,Spain,Male,37.00,2.00,0.00,2.00,1.00,0.00,"83,978.86",1.00
"1,788.00","15,753,549.00",Dubinina,669.00,France,Male,25.00,1.00,"157,848.53",1.00,0.00,0.00,"37,543.93",1.00
"1,789.00","15,725,355.00",Morey,439.00,France,Female,43.00,8.00,0.00,1.00,0.00,1.00,"104,889.30",0.00
"1,790.00","15,773,017.00",Todd,763.00,Spain,Female,37.00,6.00,0.00,2.00,1.00,1.00,"149,705.25",0.00
"1,791.00","15,625,641.00",Forbes,697.00,Germany,Female,74.00,3.00,"108,071.36",2.00,1.00,1.00,"16,445.79",0.00
"1,792.00","15,776,467.00",De Salis,702.00,Spain,Female,35.00,8.00,"14,262.80",2.00,1.00,0.00,"54,689.16",0.00
"1,793.00","15,746,451.00",Barry,686.00,Spain,Male,41.00,7.00,"102,749.72",1.00,0.00,1.00,"194,913.86",0.00
"1,794.00","15,777,922.00",Afamefuna,629.00,Spain,Male,36.00,1.00,"161,757.87",2.00,1.00,1.00,"146,371.72",0.00
"1,795.00","15,606,841.00",Ibbott,823.00,France,Male,38.00,1.00,0.00,2.00,1.00,0.00,"156,603.70",0.00
"1,796.00","15,757,648.00",Marshall,683.00,Germany,Female,35.00,5.00,"95,698.79",1.00,0.00,1.00,"182,566.76",0.00
"1,797.00","15,677,173.00",Law,555.00,France,Male,37.00,9.00,"124,969.13",1.00,1.00,0.00,"60,194.05",0.00
"1,798.00","15,764,170.00",Pinto,647.00,Germany,Male,44.00,4.00,"93,960.35",1.00,1.00,0.00,"36,579.53",1.00
"1,799.00","15,610,446.00",Chinedum,714.00,France,Female,51.00,4.00,"88,308.87",3.00,0.00,0.00,"5,862.53",1.00
"1,800.00","15,612,776.00",McKay,850.00,Spain,Female,39.00,10.00,0.00,2.00,1.00,1.00,"143,030.09",0.00
"1,801.00","15,794,122.00",Otutodilinna,713.00,France,Female,59.00,3.00,0.00,2.00,1.00,1.00,"62,700.08",0.00
"1,802.00","15,774,931.00",She,452.00,France,Male,30.00,7.00,"112,935.87",1.00,1.00,1.00,"99,017.34",0.00
"1,803.00","15,779,247.00",Pai,683.00,Spain,Female,24.00,8.00,"98,567.10",1.00,1.00,0.00,"187,987.01",0.00
"1,804.00","15,707,078.00",Kruglov,577.00,France,Female,26.00,1.00,"180,530.51",1.00,0.00,0.00,"123,454.62",0.00
"1,805.00","15,605,263.00",Chin,552.00,France,Male,33.00,5.00,"140,931.57",1.00,0.00,1.00,"10,921.50",0.00
"1,806.00","15,607,381.00",King,769.00,Germany,Female,31.00,7.00,"148,913.72",2.00,1.00,0.00,"53,817.23",0.00
"1,807.00","15,683,471.00",Hansen,691.00,France,Male,38.00,7.00,0.00,2.00,0.00,0.00,"81,617.40",0.00
"1,808.00","15,605,037.00",Ting,818.00,France,Female,49.00,2.00,0.00,1.00,0.00,1.00,"192,298.84",1.00
"1,809.00","15,576,085.00",Stone,739.00,France,Male,41.00,5.00,0.00,2.00,0.00,0.00,"143,882.25",0.00
"1,810.00","15,770,435.00",McLean,639.00,France,Female,50.00,6.00,"115,335.32",2.00,1.00,1.00,"53,130.41",0.00
"1,811.00","15,592,994.00",Zikoranachidimma,651.00,France,Female,65.00,0.00,0.00,2.00,1.00,1.00,"190,454.04",0.00
"1,812.00","15,624,068.00",Fu,779.00,France,Female,26.00,0.00,0.00,2.00,0.00,1.00,"111,906.00",0.00
"1,813.00","15,595,221.00",Trevisano,850.00,Germany,Female,33.00,7.00,"134,678.13",1.00,1.00,0.00,"113,177.95",0.00
"1,814.00","15,637,131.00",Fallaci,829.00,France,Male,38.00,9.00,0.00,2.00,1.00,0.00,"30,529.88",0.00
"1,815.00","15,613,471.00",Wiley,579.00,Germany,Male,31.00,2.00,"90,547.48",2.00,1.00,1.00,"18,800.13",0.00
"1,816.00","15,583,499.00",Chiagoziem,510.00,France,Male,32.00,9.00,"103,324.78",1.00,1.00,1.00,"46,127.70",0.00
"1,817.00","15,752,816.00",Murray,531.00,France,Male,29.00,3.00,"114,590.58",1.00,0.00,0.00,"75,585.48",0.00
"1,818.00","15,804,075.00",Chuang,628.00,Germany,Female,36.00,3.00,"91,286.51",1.00,1.00,0.00,"63,085.94",0.00
"1,819.00","15,800,517.00",Huang,633.00,Spain,Male,32.00,5.00,"163,340.12",2.00,1.00,1.00,"74,415.20",0.00
"1,820.00","15,712,319.00",Chukwukere,714.00,Spain,Male,45.00,8.00,"150,900.29",2.00,0.00,1.00,"139,889.15",0.00
"1,821.00","15,797,389.00",Hsia,604.00,Spain,Male,23.00,9.00,"124,577.33",1.00,1.00,1.00,"7,267.25",0.00
"1,822.00","15,621,432.00",Lee,630.00,Spain,Male,35.00,1.00,0.00,2.00,0.00,0.00,"186,826.22",0.00
"1,823.00","15,779,390.00",Theus,850.00,Spain,Female,31.00,4.00,"91,292.70",1.00,1.00,1.00,"162,149.07",0.00
"1,824.00","15,711,219.00",Jennings,788.00,Germany,Female,57.00,8.00,"93,716.72",1.00,1.00,1.00,"180,150.49",1.00
"1,825.00","15,770,498.00",Parker,798.00,France,Female,37.00,4.00,"111,723.08",1.00,1.00,1.00,"83,478.12",0.00
"1,826.00","15,678,727.00",Tan,770.00,Germany,Male,45.00,4.00,"110,765.68",1.00,1.00,0.00,"26,163.74",1.00
"1,827.00","15,573,893.00",Barry,569.00,Germany,Male,25.00,9.00,"173,459.45",2.00,1.00,1.00,"44,381.06",0.00
"1,828.00","15,740,104.00",Tuan,425.00,Spain,Female,22.00,7.00,"169,649.73",2.00,0.00,1.00,"136,365.00",1.00
"1,829.00","15,792,649.00",Patterson,547.00,Spain,Female,31.00,9.00,0.00,2.00,0.00,0.00,"99,294.22",0.00
"1,830.00","15,605,275.00",Ofodile,725.00,Germany,Male,45.00,8.00,"116,917.07",1.00,0.00,0.00,"173,464.43",1.00
"1,831.00","15,572,467.00",Chandler,506.00,France,Male,37.00,5.00,0.00,2.00,1.00,1.00,"127,543.81",0.00
"1,832.00","15,738,219.00",Nash,632.00,France,Female,36.00,7.00,0.00,2.00,1.00,1.00,"52,526.65",0.00
"1,833.00","15,600,710.00",Atkinson,620.00,France,Male,22.00,0.00,0.00,1.00,1.00,0.00,"32,589.45",0.00
"1,834.00","15,804,394.00",Brenan,663.00,Germany,Male,32.00,8.00,"130,627.66",1.00,1.00,0.00,"47,161.25",1.00
"1,835.00","15,694,188.00",Obidimkpa,700.00,Spain,Female,46.00,5.00,"56,580.95",2.00,0.00,1.00,"45,424.13",0.00
"1,836.00","15,583,718.00",Terry,696.00,Germany,Male,38.00,6.00,"142,316.14",1.00,1.00,1.00,"8,018.49",0.00
"1,837.00","15,802,478.00",Spring,767.00,Spain,Male,31.00,6.00,0.00,2.00,1.00,1.00,"195,668.00",0.00
"1,838.00","15,619,343.00",Mahmood,561.00,France,Male,56.00,7.00,"152,759.00",2.00,1.00,0.00,"133,167.11",1.00
"1,839.00","15,758,813.00",Campbell,350.00,Germany,Male,39.00,0.00,"109,733.20",2.00,0.00,0.00,"123,602.11",1.00
"1,840.00","15,761,374.00",Bellucci,706.00,France,Male,54.00,9.00,"117,444.51",1.00,1.00,1.00,"186,238.85",0.00
"1,841.00","15,569,209.00",Amaechi,464.00,Spain,Female,34.00,5.00,"76,001.57",1.00,1.00,1.00,"158,668.87",0.00
"1,842.00","15,788,539.00",Foxall,501.00,France,Female,34.00,3.00,"107,747.57",1.00,1.00,0.00,"9,249.36",0.00
"1,843.00","15,747,222.00",Bentley,745.00,Spain,Female,35.00,8.00,0.00,2.00,1.00,1.00,"116,581.10",0.00
"1,844.00","15,769,346.00",Baird,587.00,France,Female,36.00,1.00,"134,997.49",2.00,1.00,0.00,"44,688.08",0.00
"1,845.00","15,699,634.00",Howard,667.00,France,Female,48.00,2.00,0.00,2.00,1.00,1.00,"148,608.39",0.00
"1,846.00","15,589,076.00",Henry,737.00,France,Male,36.00,9.00,0.00,1.00,0.00,1.00,"188,670.90",1.00
"1,847.00","15,812,338.00",Sopuluchukwu,485.00,Spain,Female,30.00,7.00,0.00,1.00,1.00,0.00,"107,067.37",0.00
"1,848.00","15,758,845.00",Rocher,590.00,Spain,Female,37.00,0.00,"64,345.21",1.00,0.00,1.00,"61,759.33",1.00
"1,849.00","15,685,844.00",White,518.00,Germany,Female,35.00,8.00,"141,665.63",1.00,0.00,1.00,"192,776.64",0.00
"1,850.00","15,583,090.00",Komar,581.00,Spain,Female,29.00,8.00,0.00,2.00,1.00,0.00,"46,735.19",0.00
"1,851.00","15,587,581.00",Russo,785.00,Germany,Female,33.00,5.00,"136,624.60",2.00,1.00,1.00,"169,117.74",0.00
"1,852.00","15,633,640.00",Loewenthal,799.00,France,Female,52.00,4.00,"161,209.66",1.00,1.00,1.00,"89,081.41",0.00
"1,853.00","15,573,741.00",Aliyeva,698.00,Spain,Male,38.00,10.00,"95,010.92",1.00,1.00,1.00,"105,227.86",0.00
"1,854.00","15,633,574.00",Montes,730.00,France,Female,41.00,4.00,"167,545.32",1.00,1.00,0.00,"128,246.81",0.00
"1,855.00","15,711,455.00",Kuo,740.00,Germany,Female,36.00,4.00,"109,044.60",1.00,0.00,0.00,"94,554.74",1.00
"1,856.00","15,570,601.00",Cheng,785.00,France,Female,47.00,9.00,"122,031.55",1.00,1.00,1.00,"33,823.50",1.00
"1,857.00","15,690,925.00",McIntosh,527.00,Spain,Female,29.00,2.00,"27,755.97",1.00,1.00,0.00,"97,468.44",1.00
"1,858.00","15,709,338.00",T'ao,544.00,France,Female,29.00,1.00,"118,560.55",1.00,1.00,1.00,"164,137.36",0.00
"1,859.00","15,780,746.00",Tyndall,705.00,France,Male,61.00,4.00,0.00,2.00,1.00,1.00,"191,313.70",0.00
"1,860.00","15,681,956.00",Bailey,684.00,France,Male,34.00,9.00,0.00,2.00,1.00,1.00,"65,257.57",0.00
"1,861.00","15,778,190.00",Onyekaozulu,639.00,Spain,Female,28.00,8.00,"97,840.72",1.00,1.00,1.00,"178,222.77",0.00
"1,862.00","15,786,852.00",Nwachukwu,565.00,Germany,Female,38.00,2.00,"158,651.29",2.00,1.00,1.00,"179,445.28",0.00
"1,863.00","15,726,494.00",Romani,481.00,France,Male,44.00,9.00,"175,303.06",1.00,1.00,0.00,"65,500.53",1.00
"1,864.00","15,641,183.00",Chin,731.00,Spain,Male,25.00,8.00,"96,950.21",1.00,1.00,0.00,"97,877.92",0.00
"1,865.00","15,805,312.00",Bellucci,607.00,France,Male,45.00,7.00,"123,859.60",1.00,0.00,1.00,"113,051.57",0.00
"1,866.00","15,636,572.00",Christmas,760.00,France,Female,32.00,7.00,0.00,2.00,1.00,1.00,"105,969.05",0.00
"1,867.00","15,632,575.00",Moore,559.00,France,Female,70.00,9.00,0.00,1.00,1.00,1.00,"122,996.76",0.00
"1,868.00","15,740,164.00",Genovesi,715.00,France,Female,33.00,3.00,"85,227.84",1.00,1.00,1.00,"68,087.15",0.00
"1,869.00","15,574,947.00",Cartwright,656.00,France,Male,36.00,8.00,"97,786.08",2.00,0.00,1.00,"21,478.36",0.00
"1,870.00","15,597,909.00",Johnstone,652.00,Germany,Male,33.00,7.00,"128,135.99",1.00,1.00,0.00,"158,437.73",0.00
"1,871.00","15,782,574.00",Warner,624.00,Spain,Male,33.00,6.00,0.00,2.00,0.00,0.00,"76,551.70",0.00
"1,872.00","15,734,999.00",Stephenson,634.00,Spain,Male,36.00,2.00,"85,996.19",1.00,1.00,0.00,"15,887.68",0.00
"1,873.00","15,706,593.00",Ellis,850.00,Spain,Female,50.00,10.00,0.00,2.00,1.00,1.00,"33,741.84",0.00
"1,874.00","15,766,686.00",Nebechi,659.00,Germany,Female,39.00,1.00,"104,502.11",1.00,1.00,0.00,"20,652.69",0.00
"1,875.00","15,590,268.00",Chu,529.00,Spain,Male,35.00,5.00,"95,772.97",1.00,1.00,1.00,"112,781.50",0.00
"1,876.00","15,763,055.00",Onuchukwu,572.00,Spain,Male,31.00,5.00,"98,108.79",1.00,0.00,1.00,"119,996.95",0.00
"1,877.00","15,664,754.00",Steele,640.00,Germany,Male,39.00,9.00,"131,607.28",4.00,0.00,1.00,"6,981.43",1.00
"1,878.00","15,643,630.00",Quaife,770.00,Spain,Male,55.00,9.00,"63,127.41",2.00,1.00,0.00,"185,211.28",1.00
"1,879.00","15,641,043.00",Scott,648.00,Spain,Male,35.00,7.00,0.00,2.00,1.00,1.00,"78,436.36",0.00
"1,880.00","15,768,095.00",Yeh,579.00,France,Male,31.00,9.00,0.00,1.00,0.00,1.00,"139,048.00",0.00
"1,881.00","15,811,314.00",Y?,589.00,Germany,Female,36.00,9.00,"140,355.56",2.00,1.00,0.00,"136,329.96",0.00
